AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn
30,6.195771301567525,185.87313904702575,Standard,Electronic check,Yes,Both,Yes,TV,34.49980349475452,43.358204645514306,42,Sci-Fi,3.7706818108398767,6,Male,6,No,No,GZ0SU1DCNH,1
40,6.454291128958443,258.1716451583377,Basic,Credit card,No,TV Shows,No,Mobile,3.5555943881376564,85.59476214444199,46,Fantasy,4.038221172836641,0,Male,4,Yes,No,MJ34XMHBJR,0
24,17.109874494227924,410.6369878614702,Basic,Bank transfer,No,Both,Yes,Tablet,9.628186987681497,33.98430831984736,31,Comedy,4.635166465629551,8,Female,23,Yes,No,ZUJMWMVZ5Q,1
20,8.569832369,171.3966473742284,Basic,Bank transfer,No,Movies,Yes,Computer,10.778547802491914,37.99628792346143,8,Action,1.608563415886366,6,Male,2,Yes,No,D7H489OGS2,0
1,12.164361950293205,12.164361950293205,Basic,Bank transfer,Yes,Both,Yes,Mobile,17.73556227768775,120.30346991236027,14,Action,3.855232921174781,7,Female,12,No,No,XZDPZXXZXA,1
14,17.967749900322833,251.54849860451966,Premium,Mailed check,No,Both,Yes,Mobile,1.6119123097039554,37.63531608277465,24,Comedy,2.379932819220242,0,Male,2,No,No,EFWKZ33EUH,1
8,14.897913181386247,119.18330545108998,Premium,Credit card,No,TV Shows,No,Tablet,28.789098827621647,40.50422678430771,23,Comedy,1.2923358735814827,5,Female,11,Yes,No,2CJTHSZ8XG,1
105,13.429943131052495,1410.144028760512,Premium,Credit card,No,Both,Yes,Computer,24.184425005609178,108.70948763148965,8,Action,2.9322998796120032,6,Female,19,No,No,Q2NFP87WRV,0
111,15.305819840821554,1698.9460023311926,Basic,Electronic check,Yes,Both,No,Computer,25.194469052353067,120.32061403362516,10,Comedy,4.125351828702561,9,Female,5,No,Yes,2M48D42JZ6,0
35,18.662714374810463,653.1950031183662,Basic,Electronic check,No,Both,Yes,Mobile,29.43087505550998,134.44042261540514,11,Sci-Fi,1.971977202,7,Female,17,No,No,6NICXHYZ0G,1
2,10.15945788287932,20.31891576575864,Premium,Mailed check,No,TV Shows,Yes,Computer,28.219401873956656,16.47844044091815,0,Sci-Fi,3.1259815086276275,8,Female,13,No,Yes,QBND96JGVX,1
48,19.867647902433678,953.6470993168166,Standard,Credit card,Yes,TV Shows,Yes,Tablet,13.073015476487699,143.63988906260374,32,Drama,4.796039771983855,2,Male,24,Yes,Yes,B9ZM44TJZJ,1
22,14.16055595409496,311.53223099008915,Basic,Credit card,No,Both,No,Tablet,15.43127137226134,15.636204846948925,15,Fantasy,1.9814630742826131,4,Male,10,No,No,2TD7G1AFKT,1
54,5.505525357364636,297.29836929769033,Basic,Credit card,Yes,Movies,No,Computer,2.3996994758963024,64.57347235237786,8,Drama,3.8959383255604596,4,Female,8,No,Yes,FXTC1IG32A,1
14,15.98501220572513,223.79017088015183,Premium,Electronic check,No,Movies,Yes,TV,11.88135288519285,60.367201891367756,27,Drama,1.075668011126519,6,Female,17,Yes,Yes,LLCLACUBRS,1
87,10.82036237537933,941.3715266580018,Premium,Mailed check,Yes,TV Shows,Yes,Tablet,33.40823823850997,134.63592042334068,48,Sci-Fi,2.865735952213803,3,Male,24,Yes,No,1PP47KORKK,0
13,5.875955175493879,76.38741728142043,Premium,Mailed check,No,Both,Yes,Tablet,31.809505171957674,55.190148912456756,44,Sci-Fi,2.320762580229587,6,Male,24,Yes,No,PF3MH50D0V,0
17,16.388091024669155,278.59754741937564,Standard,Electronic check,No,Both,No,Mobile,5.3578451376102905,173.7853802891724,20,Drama,4.714153903879412,3,Male,19,Yes,No,PDEII36YW1,0
76,19.89932014617851,1512.3483311095667,Premium,Bank transfer,Yes,Both,Yes,TV,24.256167194425128,49.02878799,16,Comedy,1.8947612409464134,2,Male,11,No,No,864D8RUFAU,0
115,7.113047061459211,818.0004120678093,Basic,Credit card,Yes,TV Shows,Yes,Tablet,4.310999695093233,50.64292343996358,30,Fantasy,4.8894390539970125,1,Male,0,Yes,No,16N79KJ13E,0
90,14.308127108184856,1287.731439736637,Basic,Electronic check,Yes,TV Shows,Yes,Tablet,2.7488569876682347,40.44062261442527,5,Sci-Fi,4.519094998857873,3,Male,11,Yes,No,IK5P0N88NW,1
20,10.49277738468134,209.8555476936268,Standard,Mailed check,No,TV Shows,Yes,TV,7.844058772375188,109.56599465277208,30,Comedy,4.3450094843937475,4,Female,20,No,No,47EC2IT3K1,1
61,15.169900880877256,925.3639537335126,Basic,Bank transfer,Yes,TV Shows,Yes,Mobile,21.70522524233533,159.23293484670893,10,Action,3.1577442422002506,9,Male,2,Yes,Yes,EY27Y1OQP7,0
97,14.177740005723303,1375.2407805551604,Premium,Mailed check,No,TV Shows,Yes,TV,14.32581752193768,40.252696165584936,44,Comedy,3.260064799488666,0,Male,20,Yes,Yes,TQFJVPE2GD,0
1,11.222996808973054,11.222996808973054,Premium,Bank transfer,No,Movies,Yes,Mobile,25.378584677172086,20.44795924055627,16,Drama,3.525660780623803,5,Male,4,Yes,Yes,7BQJLWK73Q,1
93,7.706993461950189,716.7503919613675,Basic,Bank transfer,No,Movies,No,Computer,24.91193040158398,9.371355266258483,9,Drama,1.7851831133695506,1,Male,2,Yes,No,U63GOU0KMR,0
16,5.404146950319882,86.46635120511812,Premium,Mailed check,No,Movies,Yes,Computer,27.091147173689656,70.91372931,24,Fantasy,1.012516730534581,8,Female,13,Yes,No,0UOY1EBIPE,0
44,19.567946861306233,860.9896618974742,Premium,Mailed check,No,Movies,No,Computer,16.746400351715756,126.48852731693765,11,Action,4.61520153,4,Female,21,No,Yes,4USZN41TZF,1
80,19.614728213973166,1569.1782571178533,Standard,Electronic check,No,TV Shows,Yes,Mobile,31.07700777852039,82.43574014778147,13,Sci-Fi,2.2345488152177895,9,Female,0,Yes,Yes,9E1CVR3JLH,1
42,7.406871388157622,311.08859830262014,Basic,Credit card,No,Both,Yes,Computer,9.204335824011206,161.39498684574087,17,Action,3.8986775157232705,0,Male,0,No,Yes,ZRKDZTFYDN,0
38,18.959583572346972,720.4641757,Premium,Mailed check,No,Both,No,TV,11.982521206142293,161.85962463977913,37,Comedy,2.0008768589271035,9,Male,13,Yes,No,K2LVOMZJFV,1
116,17.158864550453615,1990.4282878526192,Basic,Mailed check,No,Both,Yes,Computer,3.9334559008126337,13.073361799768689,15,Fantasy,4.162529698795401,6,Female,8,Yes,Yes,A1ZCOG5SFX,1
1,14.666643012453289,14.666643012453289,Premium,Credit card,Yes,Movies,No,Tablet,30.09665803,44.94174018284271,18,Action,2.517901510470883,4,Female,10,No,No,RWCJ11P5A4,1
105,19.293398218060734,2025.806812896377,Basic,Mailed check,Yes,TV Shows,No,TV,4.081268706134736,12.323839482321215,39,Drama,1.3451497035445086,1,Male,19,No,Yes,BETCWN3ICT,1
32,17.377077411844617,556.0664771790277,Standard,Bank transfer,Yes,TV Shows,No,Computer,5.716777816764384,118.79871577100765,11,Fantasy,4.835287134152084,5,Male,24,Yes,No,4Y87S86LEV,1
81,10.175347951689005,824.2031840868094,Premium,Electronic check,No,Both,Yes,TV,1.5152765459323072,27.914306926785187,7,Fantasy,3.8329293275031247,2,Female,19,Yes,Yes,IWN80YFX2N,1
63,6.263209991388493,394.5822295,Premium,Electronic check,Yes,Movies,No,Mobile,34.05171841063157,124.5987485114385,46,Drama,1.9948414244073405,7,Male,11,No,Yes,A1WWZ77BD0,0
87,7.367120038040166,640.9394433094944,Standard,Bank transfer,Yes,Movies,No,Computer,29.81048737251052,96.12377509864004,38,Action,4.675064577147805,2,Male,22,No,No,DHMDTGVU69,0
114,15.801627830461523,1801.3855726726138,Basic,Electronic check,No,Movies,No,Mobile,21.92308022180228,61.06574681069037,35,Comedy,1.7481012060654813,0,Male,21,Yes,Yes,572W2BFYHP,0
62,7.776262186913748,482.12825558865234,Premium,Mailed check,Yes,Both,Yes,TV,33.20226397548635,61.00819619965056,44,Sci-Fi,4.710686312196824,3,Male,21,No,No,59WFD4ZL1J,0
5,9.257043942149805,46.285219710749026,Standard,Bank transfer,Yes,Movies,Yes,Computer,29.180774401024596,25.248238427817995,7,Comedy,4.308073340059854,0,Male,7,No,No,PDOMOKKLBX,1
59,16.08206956365492,948.8421042556403,Basic,Mailed check,Yes,Both,Yes,Computer,1.8527480451336995,105.75746991845044,29,Comedy,1.6365054101668792,8,Female,0,No,Yes,RT8LRD6UPT,1
33,10.447402790325043,344.7642920807264,Premium,Credit card,Yes,Both,Yes,Tablet,4.247825654092848,69.81940240735311,11,Sci-Fi,3.6202615309500756,6,Female,14,Yes,Yes,NSE5GK0ED9,1
51,7.156436375509748,364.97825515099714,Basic,Bank transfer,Yes,Movies,Yes,Mobile,37.48410776737221,55.86902770446425,18,Comedy,4.567388907,4,Female,5,No,Yes,1PTM3QH4AZ,1
44,19.773108344244378,870.0167671467526,Premium,Electronic check,No,Movies,Yes,Mobile,18.087057484368536,121.10276059567481,4,Comedy,2.823160380062268,2,Female,3,Yes,Yes,UHCUP5P2T3,1
117,18.89116136503305,2210.2658797088666,Basic,Credit card,Yes,TV Shows,Yes,Computer,34.013008198809324,33.74042551980831,9,Comedy,3.557184630060978,1,Female,14,No,No,CPOTN5HH18,0
96,18.895412036203144,1813.959555475502,Premium,Credit card,No,Movies,Yes,Computer,5.626163099511823,86.79080545238637,6,Action,3.5516266213145586,6,Female,1,No,Yes,SLEB0CTB7M,0
73,16.677270023383773,1217.4407117070155,Premium,Mailed check,Yes,TV Shows,Yes,TV,23.09644031417881,31.544112198940276,8,Fantasy,3.443954878842884,4,Female,14,Yes,Yes,6QL5CFPBTX,1
45,11.27773833575711,507.49822510906995,Standard,Electronic check,No,TV Shows,Yes,TV,9.235307598868548,104.58737118160207,8,Drama,4.05842127,3,Female,5,No,No,4RGRTJI3QC,1
59,16.605813503203215,979.7429966889897,Basic,Electronic check,No,TV Shows,No,Mobile,10.391788614698633,16.984257720266694,28,Fantasy,4.540547013974619,4,Female,0,Yes,No,IXC7HJUFS9,1
81,12.224519467045198,990.1860768,Standard,Credit card,Yes,Movies,No,Tablet,31.992074967017327,45.25059716894309,14,Drama,3.632264687960206,5,Male,1,No,No,LAA6JOERX7,0
105,9.974491058589443,1047.3215611518915,Standard,Bank transfer,No,Movies,Yes,Mobile,20.401771338279612,38.359030396986164,29,Fantasy,3.0468267929780053,2,Female,3,No,Yes,SUFTTZ63NQ,1
48,10.946852884245766,525.4489384437968,Standard,Bank transfer,No,Movies,Yes,TV,16.810248781893865,31.568221648231614,6,Fantasy,4.209044586045987,9,Female,0,No,Yes,PC7E8HY1UQ,1
50,7.669885126400128,383.4942563200064,Standard,Electronic check,No,Both,Yes,Mobile,17.04904079580592,60.006053682562595,20,Sci-Fi,2.0017493321965563,0,Female,1,No,Yes,XV81HJBSK7,1
8,14.914221238960776,119.31376991168621,Standard,Credit card,Yes,Both,No,Computer,1.9359125504672026,51.02213725648246,1,Action,4.290177707998308,5,Female,4,Yes,Yes,0O59KVFFMT,1
89,5.931053667958253,527.8637764482845,Standard,Credit card,No,Movies,Yes,Computer,21.51040990078034,69.91971712585962,2,Fantasy,2.568110538028711,4,Female,23,Yes,No,0DY53CIO2X,0
34,15.871719618967845,539.6384670449067,Premium,Credit card,No,TV Shows,Yes,Tablet,29.66225438625748,161.9874775,5,Action,4.551199611077615,3,Female,18,No,No,IOSKXBVZMA,1
26,10.244566911733482,266.35873970507055,Premium,Electronic check,No,TV Shows,No,Computer,27.40158994031177,51.33301462414431,29,Action,3.463957327763493,8,Female,21,Yes,No,54QCN26CV6,1
112,7.514829920870898,841.6609511375407,Basic,Mailed check,No,TV Shows,No,TV,2.928214420204836,22.282733085820045,40,Fantasy,4.990764102570345,3,Male,4,No,Yes,FXV5ORGFVP,0
12,15.054119442447405,180.64943330936887,Standard,Mailed check,No,Movies,No,Computer,37.72538447192784,170.83474274399111,14,Fantasy,3.045288254098684,4,Female,7,No,Yes,XYSG6Y0GKP,1
106,8.532242635,904.4177193312414,Standard,Electronic check,No,Both,No,Mobile,23.514690975736066,101.54725680295714,22,Drama,3.205886818374406,2,Female,16,Yes,Yes,DAKJJI93Y0,0
26,7.460051631880072,193.96134242888186,Basic,Credit card,No,Both,No,TV,22.570314922735694,162.9683312027006,22,Action,1.5009955693389854,9,Male,1,No,No,16HALZLTK4,0
20,11.064506784232137,221.29013568464273,Basic,Bank transfer,No,TV Shows,Yes,Computer,20.95092426,114.72066694098147,21,Sci-Fi,1.5720616505064813,8,Female,6,Yes,No,IE7KLPANE7,0
11,14.77216534709316,162.49381881802478,Standard,Mailed check,No,Both,Yes,Computer,31.584823794886617,26.811916851207826,30,Action,3.3924749505519407,8,Male,9,Yes,No,UH73PO5DWP,0
16,8.731431602,139.7029056344208,Standard,Credit card,Yes,Both,Yes,TV,10.017076860076457,77.54912688806276,48,Comedy,1.2052280079297906,5,Male,20,Yes,Yes,WCTMXGYYRD,1
85,7.590897037691613,645.2262482037871,Basic,Electronic check,No,Both,No,Mobile,3.4893265094668964,67.67255838503576,27,Action,2.773753050159365,6,Female,5,No,Yes,CE3VPJ1J57,0
23,18.362215861928675,422.3309648243595,Premium,Mailed check,No,Movies,Yes,Computer,26.704000574025557,39.35457988190005,40,Fantasy,4.670698365443795,7,Male,18,Yes,No,RWYJFFGZIY,1
25,18.35067819,458.7669547547275,Premium,Bank transfer,No,Movies,No,Tablet,6.832489777954651,17.851070124576353,0,Comedy,3.468659407381145,6,Female,3,No,No,DF0CEDVA0C,1
93,17.40403099,1618.5748819959254,Basic,Electronic check,No,Movies,No,Tablet,11.01679694104224,95.03591095101116,10,Action,2.7193001696556895,0,Female,12,No,Yes,DFHVHEHROX,1
42,12.363486495938432,519.2664328294142,Basic,Electronic check,Yes,TV Shows,No,Tablet,29.428076482795337,45.41023214143637,43,Action,1.0754952936803162,9,Male,21,Yes,Yes,32P6YUQVY4,0
40,18.215257501152518,728.6103000461007,Basic,Electronic check,No,Movies,No,Computer,9.497995948315866,107.8277471209218,40,Drama,4.152273376951877,2,Female,18,No,No,X4YDS7PXCZ,1
25,11.716222594750917,292.9055648687729,Premium,Bank transfer,No,Movies,No,Tablet,7.421286410085521,151.29607279036568,40,Action,2.9126545412081217,4,Male,14,Yes,No,53U01XZV1X,0
2,7.245569887842214,14.491139775684427,Standard,Credit card,No,TV Shows,Yes,Tablet,25.294919763379365,118.79172725446585,47,Drama,3.516441336630406,4,Male,8,No,No,4ZNX3YTGCQ,1
3,8.886066999425818,26.658200998277454,Standard,Credit card,No,TV Shows,Yes,TV,35.770649194437745,49.02692878430189,9,Action,4.599614854,8,Male,4,No,No,5CVJZ9M7GY,0
103,15.707585920059625,1617.8813497661413,Standard,Mailed check,No,TV Shows,No,TV,30.12705864114668,69.05484330518442,47,Sci-Fi,3.9408322771044135,9,Male,16,Yes,No,TSUD5GJ9SE,0
40,7.671364746611518,306.8545898644607,Basic,Electronic check,Yes,Movies,Yes,TV,17.23065616,47.70077176371687,30,Fantasy,2.3007035866201537,7,Male,6,No,Yes,IR4XC8FO5O,1
80,11.36101403243174,908.8811225945392,Premium,Credit card,No,Both,No,Mobile,1.7277890357480845,117.56502960395484,38,Action,1.2867236869838221,5,Male,18,No,Yes,6LEWMJK5JZ,1
81,15.297996709849533,1239.1377334978122,Standard,Bank transfer,No,Movies,Yes,Computer,23.19905263691166,147.52100657219373,10,Fantasy,3.9498828827287493,0,Female,21,No,No,UBL5WQK1JP,1
11,17.14452109009912,188.5897319910903,Standard,Credit card,No,Both,Yes,Computer,19.052627611714055,64.63002737312016,7,Drama,1.8419432302902607,7,Female,21,Yes,Yes,IHYDKR9UFA,1
44,6.709151074582165,295.20264728161527,Premium,Electronic check,No,Both,No,Tablet,35.82205006202132,43.77195857289299,46,Sci-Fi,3.025582944783987,1,Female,17,No,No,2PBA30CGNO,0
44,9.45412548,415.98152110257206,Premium,Mailed check,No,Both,No,Computer,30.628595536143553,13.365294148000437,28,Comedy,1.3218198978114852,0,Male,11,Yes,Yes,GQMXGTYOD2,0
36,18.416455521621007,662.9923987783562,Standard,Credit card,No,Movies,Yes,Tablet,10.861962664047242,127.9351516525046,7,Sci-Fi,1.4086196482289384,9,Male,9,Yes,No,DYPB392LN6,0
26,16.447318154656458,427.63027202106787,Premium,Mailed check,Yes,Both,No,TV,29.520079771041246,40.24056184754189,15,Comedy,2.118869987374873,8,Female,8,Yes,Yes,MU8FBFMHJ5,1
71,5.471778880502883,388.49630051570466,Standard,Bank transfer,No,Both,No,TV,21.499439839752984,98.59070296920387,7,Comedy,1.6129658573830032,1,Female,21,Yes,Yes,LRHYJ93O7G,0
21,15.260462931985238,320.4697216,Basic,Electronic check,Yes,Both,Yes,Mobile,5.047383623785907,128.13776498134305,18,Fantasy,4.929360728,0,Female,15,No,No,N45ELAHM5R,0
43,14.867733670364814,639.3125478,Basic,Electronic check,Yes,TV Shows,No,Computer,36.252962822072355,115.45018938001492,5,Fantasy,4.620462798441811,6,Male,4,Yes,Yes,6POT34FAOD,0
42,14.701571243704946,617.4659922356077,Premium,Mailed check,Yes,Both,No,Computer,3.192104505199122,59.52541193439637,32,Action,2.0908051712881734,7,Female,6,No,No,QROS5VBSD9,1
78,5.301194457,413.49316764198767,Premium,Electronic check,No,TV Shows,Yes,Computer,22.33167203352123,51.96043164905127,40,Fantasy,3.947321871586204,1,Female,19,Yes,No,AIIDV73R9D,0
71,12.978973199783445,921.5070971846246,Standard,Bank transfer,No,Both,No,Tablet,14.72083687019025,114.20002310912768,48,Comedy,2.6719619982720353,9,Male,13,Yes,No,O4PYARG3Y6,1
93,6.843292103105341,636.4261655887967,Basic,Bank transfer,No,Both,No,TV,8.203814931608932,164.6375768957386,34,Sci-Fi,2.560018705278408,5,Male,14,No,Yes,8X5YPYJS6G,0
18,16.571215684936067,298.28188232884924,Standard,Electronic check,Yes,Both,Yes,Tablet,6.248126590184099,95.70204803723334,14,Drama,3.9998667425023076,9,Male,4,Yes,Yes,CAR50X7HWG,1
43,14.799378099996819,636.3732582998632,Basic,Bank transfer,Yes,Both,Yes,TV,25.698667240094924,27.345640142267513,38,Comedy,4.4414366692894705,7,Male,2,Yes,No,4JKZA7PW87,0
28,13.019361754212797,364.5421291179583,Premium,Bank transfer,Yes,Both,No,Computer,35.91342752,87.75586136035176,11,Sci-Fi,1.5651082172037478,6,Male,22,Yes,Yes,D1TX45M126,0
103,18.325491593155878,1887.5256340950555,Basic,Electronic check,Yes,Movies,No,TV,13.724830536249772,117.25827961266747,45,Action,2.491459881728526,6,Female,0,No,No,26BVEC7CSK,1
22,12.345832941344716,271.60832470958377,Standard,Credit card,Yes,TV Shows,Yes,Tablet,37.67381494216838,107.60556301377741,7,Sci-Fi,3.2937211298521816,4,Female,0,Yes,No,WLR42AKSWY,1
77,18.582327681002567,1430.8392314371977,Basic,Bank transfer,No,Movies,Yes,Mobile,26.72404211592865,93.79965729962532,26,Action,4.008498811974764,9,Male,6,No,No,VKMHWCOX86,1
51,18.734869964400893,955.4783681844456,Premium,Bank transfer,Yes,Both,Yes,TV,31.14854848,38.392299120504305,35,Sci-Fi,3.3274962940055315,0,Female,16,Yes,No,DZ2BSF5422,0
86,13.896566060754065,1195.1046812248496,Standard,Credit card,No,TV Shows,Yes,TV,19.266332361366366,49.66264371767964,4,Action,2.726265958,7,Female,1,No,Yes,DXVGDWGGO6,0
23,17.027661625254254,391.6362173808478,Premium,Bank transfer,No,TV Shows,No,TV,12.52157386422976,19.163496216227315,9,Comedy,1.6231858339823035,0,Male,24,Yes,Yes,46PBGV7VVF,1
13,8.101678789254034,105.32182426030245,Standard,Credit card,No,Both,Yes,Tablet,10.793105200476115,31.06883584661684,19,Fantasy,1.0073409483941824,7,Male,21,Yes,Yes,KR5GAW3BWN,1
1,15.191870061348043,15.191870061348043,Standard,Electronic check,No,Movies,Yes,Mobile,33.96727457861951,127.78403068586098,32,Fantasy,1.1000258300925911,0,Female,11,No,No,8X1HGEGKH7,0
79,6.811392025675904,538.0999700283963,Premium,Electronic check,No,Movies,Yes,Tablet,21.130703678473143,39.777997301363555,29,Action,4.0465645165581705,6,Male,3,No,No,DGVV6X6TL4,1
18,10.596498623752973,190.73697522755353,Standard,Electronic check,Yes,TV Shows,No,Computer,4.966971023718781,102.20434490270313,25,Comedy,2.171949863005436,8,Female,3,No,Yes,VKEAMDU65A,1
10,5.933484052176833,59.33484052176833,Standard,Electronic check,Yes,Both,Yes,TV,25.917258482378568,157.18371390813783,35,Action,3.353876673963156,4,Female,17,Yes,No,E7WNE2900S,1
35,12.894940721159884,451.32292524059596,Standard,Mailed check,No,Movies,No,Mobile,28.86313115634323,121.61902023693165,9,Sci-Fi,4.629886060500122,1,Female,24,No,No,25G0O1I9PH,0
63,7.3376310585904445,462.2707567,Premium,Bank transfer,No,Movies,No,Tablet,20.485734811434966,88.91847445414265,0,Action,1.8193282049058062,8,Male,3,No,No,ZF98FL0L0F,1
108,18.295786119237615,1975.9449008776623,Basic,Bank transfer,No,Both,No,Tablet,3.7611905003792954,58.46196502658199,9,Sci-Fi,2.4222759512471614,3,Male,7,Yes,Yes,4XM57LEOIJ,0
114,12.575429126576534,1433.5989204297248,Premium,Electronic check,No,TV Shows,No,Computer,23.800119830760956,116.77375069083398,30,Comedy,4.000253597830864,8,Female,14,Yes,No,J7RT8NSGG0,0
6,14.09433804314918,84.56602825889509,Premium,Bank transfer,Yes,TV Shows,Yes,Computer,16.004718272114708,104.5280019743542,4,Fantasy,4.727388164842118,8,Male,8,Yes,Yes,VQ8RQI0EZM,1
78,10.46565283643325,816.3209212417935,Basic,Electronic check,Yes,Both,Yes,Computer,32.89148626580959,134.8083878097976,2,Comedy,3.1439792549740377,3,Female,9,No,Yes,TOR3QLKXDR,0
96,9.496445215338593,911.6587406725049,Basic,Credit card,No,Both,Yes,Mobile,5.075104271859522,12.493420387721592,22,Comedy,1.077778244486852,7,Male,4,Yes,Yes,XXH0K601CF,1
55,8.392617935491772,461.5939864520475,Standard,Credit card,Yes,TV Shows,Yes,Mobile,1.1638934172302964,42.67503182585109,19,Comedy,4.4076204738152835,1,Female,12,No,Yes,IWXP2F1EXM,0
70,10.750511942215873,752.5358359551111,Standard,Electronic check,Yes,Both,Yes,Computer,8.770004921193042,12.19979161066376,46,Drama,2.6817300261002774,1,Female,0,No,No,1U55792ZEB,1
77,12.685452318662637,976.7798285,Standard,Mailed check,Yes,TV Shows,No,Tablet,9.564806942020311,29.445076578419776,18,Comedy,3.8967049317145226,9,Female,20,No,No,4S7O65EBU1,1
37,14.526757466105126,537.4900262458897,Standard,Bank transfer,No,Both,No,TV,31.540592541135673,83.32455964638298,33,Fantasy,2.8232679600541473,3,Male,4,Yes,Yes,MGCD8SMWXB,0
114,19.18672868570537,2187.287070170412,Basic,Mailed check,No,Movies,Yes,TV,19.76339807879539,163.75851446251505,21,Comedy,4.809871137570557,1,Male,23,Yes,No,I2Y6VFV5D4,1
